 Power, Latitude, Longitude
-56,21.148619,72.772575
-56,21.148619,72.772575
-56,21.148619,72.772575
-64,21.148619,72.772575
-16,21.148619,72.772575
-70,21.148619,72.772575
-70,21.148619,72.772575
-18,21.148619,72.772575
-70,21.148619,72.772575
-68,21.148619,72.772575
-68,21.148619,72.772575
-66,21.148619,72.772575
-76,21.148619,72.772575
-62,21.148619,72.772575
-70,21.148666,72.772568
-68,21.148666,72.772568
-64,21.148666,72.772568
-68,21.148666,72.772568
-62,21.148666,72.772568
-60,21.148666,72.772568
-68,21.148666,72.772568
-66,21.148666,72.772568
-64,21.148666,72.772568
-58,21.148666,72.772568
-60,21.148666,72.772568
-62,21.148666,72.772568
-70,21.148666,72.772568
-58,21.148666,72.772568
-68,21.148666,72.772568
-64,21.148706,72.77256
-68,21.148706,72.77256
-72,21.148706,72.77256
-70,21.148706,72.77256
-66,21.148739,72.772552
-78,21.148739,72.772552
-74,21.148739,72.772552
-58,21.148739,72.772552
-68,21.148739,72.772552
-60,21.148739,72.772552
-72,21.148739,72.772552
-68,21.148739,72.772552
-68,21.148739,72.772552
-52,21.148771,72.772545
-52,21.148771,72.772545
-52,21.148771,72.772545
-52,21.148771,72.772545
-52,21.148771,72.772545
-54,21.148771,72.772545
-54,21.148771,72.772545
-54,21.148771,72.772545
-54,21.148771,72.772545
-54,21.148771,72.772545
-54,21.148771,72.772545
-52,21.148771,72.772545
-52,21.148771,72.772545
-54,21.148771,72.772545
-72,21.148771,72.772545
-70,21.148771,72.772545
-74,21.148771,72.772545
-20,21.148771,72.772545
-68,21.148771,72.772545
-74,21.148771,72.772545
-16,21.148771,72.772545
-70,21.148771,72.772545
-78,21.148771,72.772545
-72,21.148771,72.772545
-68,21.148811,72.77253
-74,21.148811,72.77253
-76,21.148811,72.77253
-64,21.148811,72.77253
-70,21.148811,72.77253
-66,21.148811,72.77253
-64,21.148811,72.77253
-74,21.148811,72.77253
-66,21.148811,72.77253
-54,21.148811,72.77253
-54,21.148811,72.77253
-78,21.148811,72.77253
-74,21.148811,72.77253
-74,21.148811,72.77253
-68,21.148855,72.772522
-64,21.148855,72.772522
-68,21.148855,72.772522
-64,21.148855,72.772522
-20,21.148855,72.772522
-64,21.148855,72.772522
-66,21.148855,72.772522
-70,21.148855,72.772522
-78,21.148855,72.772522
-72,21.148855,72.772522
-74,21.148855,72.772522
-74,21.148855,72.772522
-76,21.148855,72.772522
-74,21.148855,72.772522
-78,21.148907,72.772514
-72,21.148907,72.772514
-70,21.148907,72.772514
-74,21.148907,72.772514
-74,21.148907,72.772514
-74,21.148907,72.772514
-72,21.148907,72.772514
-76,21.148907,72.772514
-64,21.148907,72.772514
-66,21.148907,72.772514
-66,21.148907,72.772514
-66,21.148907,72.772514
-76,21.148907,72.772514
-68,21.148907,72.772514
-74,21.148907,72.772514
-72,21.148907,72.772514
-16,21.148973,72.772499
-70,21.148973,72.772499
-16,21.148973,72.772499
-66,21.148973,72.772499
-18,21.148973,72.772499
-68,21.148973,72.772499
-66,21.148973,72.772499
-76,21.148973,72.772499
-72,21.148973,72.772499
-74,21.148973,72.772499
-76,21.148973,72.772499
-74,21.148973,72.772499
-76,21.148973,72.772499
-78,21.148973,72.772499
-74,21.149046,72.772484
-74,21.149046,72.772484
-76,21.149046,72.772484
-78,21.149046,72.772484
-58,21.149046,72.772484
-60,21.149046,72.772484
-76,21.149046,72.772484
-62,21.149046,72.772484
-68,21.149046,72.772484
-68,21.149046,72.772484
-68,21.149046,72.772484
-68,21.149046,72.772484
-72,21.149046,72.772484
-76,21.149046,72.772484
-76,21.149046,72.772484
-74,21.149046,72.772484
-56,21.149046,72.772484
-58,21.149046,72.772484
-58,21.149046,72.772484
-58,21.149046,72.772484
-76,21.149046,72.772484
-62,21.149124,72.772469
-72,21.149124,72.772469
-72,21.149124,72.772469
-66,21.149124,72.772469
-74,21.149124,72.772469
-64,21.149124,72.772469
-70,21.149124,72.772469
-74,21.149124,72.772469
-72,21.149124,72.772469
-78,21.149124,72.772469
-70,21.149124,72.772469
-78,21.149124,72.772469
-74,21.149124,72.772469
-68,21.149124,72.772469
-76,21.149124,72.772469
-72,21.149124,72.772469
-76,21.149124,72.772469
-68,21.149124,72.772469
-78,21.149124,72.772469
-74,21.149124,72.772469
-68,21.149124,72.772469
-72,21.149124,72.772469
-70,21.14921,72.772446
-72,21.14921,72.772446
-72,21.14921,72.772446
-76,21.14921,72.772446
-74,21.14921,72.772446
-70,21.14921,72.772446
-66,21.14921,72.772446
-72,21.14921,72.772446
-74,21.14921,72.772446
-66,21.14921,72.772446
-68,21.14921,72.772446
-62,21.14921,72.772446
-66,21.14921,72.772446
-62,21.14921,72.772446
-60,21.14921,72.772446
-68,21.14921,72.772446
-76,21.149303,72.772423
-72,21.149303,72.772423
-76,21.149303,72.772423
-70,21.149303,72.772423
-72,21.149303,72.772423
-76,21.149303,72.772423
-74,21.149303,72.772423
-70,21.149303,72.772423
-68,21.149303,72.772423
-74,21.149303,72.772423
-8,21.149303,72.772423
-74,21.149303,72.772423
-16,21.149303,72.772423
-76,21.149303,72.772423
-62,21.149303,72.772423
-66,21.149303,72.772423
-60,21.149403,72.7724
-68,21.149403,72.7724
-66,21.149403,72.7724
-66,21.149403,72.7724
-72,21.149403,72.7724
-76,21.149403,72.7724
-74,21.149403,72.7724
-74,21.149403,72.7724
-80,21.149506,72.772385
-78,21.149506,72.772385
-66,21.149506,72.772385
-68,21.149506,72.772385
-72,21.149506,72.772385
-68,21.149506,72.772385
-68,21.149506,72.772385
-70,21.149506,72.772385
-76,21.149506,72.772385
-52,21.149506,72.772385
-52,21.149506,72.772385
-52,21.149506,72.772385
-52,21.149506,72.772385
-52,21.149506,72.772385
-50,21.149506,72.772385
-50,21.149506,72.772385
-50,21.149506,72.772385
-50,21.149506,72.772385
-48,21.149506,72.772385
-50,21.149506,72.772385
-50,21.149506,72.772385
-50,21.149506,72.772385
-50,21.149506,72.772385
-52,21.149506,72.772385
-50,21.149506,72.772385
-48,21.149506,72.772385
-50,21.149506,72.772385
-50,21.149612,72.772362
-52,21.149612,72.772362
-52,21.149612,72.772362
-50,21.149612,72.772362
-16,21.149612,72.772362
-16,21.149612,72.772362
-72,21.149612,72.772362
-76,21.149612,72.772362
-14,21.149612,72.772362
-8,21.149612,72.772362
-72,21.149612,72.772362
-68,21.149612,72.772362
-66,21.149612,72.772362
-74,21.149727,72.772339
-72,21.149727,72.772339
-70,21.149727,72.772339
-70,21.149727,72.772339
-76,21.149727,72.772339
-70,21.149727,72.772339
-70,21.149727,72.772339
-74,21.149727,72.772339
-72,21.149843,72.772316
-76,21.149843,72.772316
-76,21.149963,72.772285
-68,21.149963,72.772285
-68,21.149963,72.772285
-64,21.149963,72.772285
-70,21.149963,72.772285
-68,21.149963,72.772285
-66,21.149963,72.772285
-66,21.149963,72.772285
-68,21.149963,72.772285
-66,21.149963,72.772285
-70,21.149963,72.772285
-66,21.149963,72.772285
-64,21.149963,72.772285
-64,21.149963,72.772285
-68,21.149963,72.772285
-64,21.149963,72.772285
-68,21.149963,72.772285
-70,21.149963,72.772285
-72,21.149963,72.772285
-76,21.149963,72.772285
-72,21.149963,72.772285
-74,21.149963,72.772285
-74,21.149963,72.772285
-74,21.149963,72.772285
-74,21.149963,72.772285
-74,21.149963,72.772285
-74,21.149963,72.772285
-70,21.149963,72.772285
-70,21.149963,72.772285
-68,21.149963,72.772285
-68,21.149963,72.772285
-68,21.149963,72.772285
-70,21.149963,72.772285
-66,21.149963,72.772285
-66,21.149963,72.772285
-62,21.149963,72.772285
-64,21.149963,72.772285
-76,21.150076,72.772263
-74,21.150076,72.772263
-76,21.150076,72.772263
-70,21.150076,72.772263
-50,21.150076,72.772263
-50,21.150076,72.772263
-52,21.150076,72.772263
-50,21.150076,72.772263
-74,21.150076,72.772263
-76,21.150076,72.772263
-70,21.150076,72.772263
-16,21.150076,72.772263
-70,21.150076,72.772263
-70,21.150076,72.772263
-70,21.150076,72.772263
-70,21.150076,72.772263
-70,21.150076,72.772263
-62,21.150076,72.772263
-72,21.150076,72.772263
-68,21.150177,72.77224
-70,21.150177,72.77224
-70,21.150177,72.77224
-68,21.150267,72.772224
-70,21.150267,72.772224
-78,21.150267,72.772224
-60,21.150267,72.772224
-60,21.150267,72.772224
-60,21.150267,72.772224
-58,21.150267,72.772224
-74,21.150267,72.772224
-72,21.150267,72.772224
-18,21.150345,72.772202
-74,21.150345,72.772202
-58,21.150345,72.772202
-72,21.150345,72.772202
-74,21.150345,72.772202
-72,21.150345,72.772202
-56,21.150345,72.772202
-76,21.150345,72.772202
-72,21.150345,72.772202
-74,21.150345,72.772202
-74,21.150345,72.772202
-58,21.150345,72.772202
-78,21.150345,72.772202
-58,21.150345,72.772202
-80,21.150345,72.772202
-58,21.150345,72.772202
-58,21.150345,72.772202
-78,21.150345,72.772202
-58,21.150345,72.772202
-70,21.150345,72.772202
-52,21.150345,72.772202
-70,21.150345,72.772202
-60,21.150345,72.772202
-60,21.150345,72.772202
-74,21.15041,72.772186
-70,21.15041,72.772186
-74,21.15041,72.772186
-72,21.15041,72.772186
-72,21.15041,72.772186
-70,21.15041,72.772186
-18,21.15041,72.772186
-72,21.15041,72.772186
-72,21.15041,72.772186
-74,21.15041,72.772186
-18,21.15041,72.772186
-72,21.15041,72.772186
-72,21.15041,72.772186
-72,21.15041,72.772186
-76,21.15041,72.772186
-76,21.15041,72.772186
-70,21.15041,72.772186
-72,21.15041,72.772186
-70,21.15041,72.772186
-16,21.15041,72.772186
-70,21.15041,72.772186
-76,21.15041,72.772186
-78,21.15041,72.772186
-74,21.15041,72.772186
-74,21.150461,72.772179
-78,21.150461,72.772179
-76,21.150461,72.772179
-74,21.150461,72.772179
-72,21.150461,72.772179
-54,21.150461,72.772179
-72,21.150461,72.772179
-76,21.150461,72.772179
-74,21.150461,72.772179
-72,21.150461,72.772179
-76,21.150461,72.772179
-70,21.150461,72.772179
-74,21.150461,72.772179
-72,21.150461,72.772179
-72,21.150461,72.772179
-72,21.150461,72.772179
-54,21.150511,72.772163
-70,21.150511,72.772163
-20,21.150511,72.772163
-68,21.150511,72.772163
-68,21.150511,72.772163
-68,21.150511,72.772163
-68,21.150511,72.772163
-68,21.150511,72.772163
-68,21.150511,72.772163
-68,21.150511,72.772163
-66,21.150511,72.772163
-68,21.150511,72.772163
-68,21.150511,72.772163
-68,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-68,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-68,21.150511,72.772163
-66,21.150511,72.772163
-68,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-64,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-62,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-62,21.150511,72.772163
-64,21.150511,72.772163
-66,21.150511,72.772163
-64,21.150511,72.772163
-66,21.150511,72.772163
-64,21.150511,72.772163
-64,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150511,72.772163
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-68,21.150562,72.772156
-68,21.150562,72.772156
-68,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-68,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-64,21.150562,72.772156
-64,21.150562,72.772156
-66,21.150562,72.772156
-62,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-64,21.150562,72.772156
-66,21.150562,72.772156
-68,21.150562,72.772156
-68,21.150562,72.772156
-66,21.150562,72.772156
-64,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-68,21.150562,72.772156
-68,21.150562,72.772156
-68,21.150562,72.772156
-66,21.150562,72.772156
-68,21.150562,72.772156
-68,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-66,21.150562,72.772156
-68,21.150562,72.772156
-72,21.150562,72.772156
-76,21.150562,72.772156
-74,21.150562,72.772156
-76,21.150562,72.772156
-70,21.150562,72.772156
-72,21.150562,72.772156
-76,21.150562,72.772156
-74,21.150562,72.772156
-52,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-50,21.150608,72.772141
-50,21.150608,72.772141
-52,21.150608,72.772141
-50,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-50,21.150608,72.772141
-52,21.150608,72.772141
-52,21.150608,72.772141
-76,21.150608,72.772141
-70,21.150608,72.772141
-74,21.150608,72.772141
-72,21.150608,72.772141
-74,21.150608,72.772141
-68,21.150608,72.772141
-70,21.150608,72.772141
-18,21.150608,72.772141
-76,21.150608,72.772141
-70,21.150608,72.772141
-76,21.150608,72.772141
-18,21.150608,72.772141
-72,21.150608,72.772141
-68,21.150608,72.772141
-60,21.150608,72.772141
-60,21.150608,72.772141
-66,21.150608,72.772141
-72,21.150608,72.772141
-70,21.150608,72.772141
-74,21.150608,72.772141
-74,21.150608,72.772141
-68,21.150608,72.772141
-70,21.150608,72.772141
-72,21.150642,72.772133
-68,21.150642,72.772133
-70,21.150642,72.772133
-72,21.150642,72.772133
-72,21.150642,72.772133
-72,21.150642,72.772133
-72,21.150642,72.772133
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-68,21.150667,72.772125
-68,21.150667,72.772125
-68,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-66,21.150667,72.772125
-66,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-66,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150667,72.772125
-66,21.150667,72.772125
-64,21.150667,72.772125
-64,21.150696,72.77211
-64,21.150696,72.77211
-66,21.150696,72.77211
-66,21.150696,72.77211
-66,21.150696,72.77211
-66,21.150696,72.77211
-66,21.150696,72.77211
-66,21.150696,72.77211
-68,21.150696,72.77211
-66,21.150696,72.77211
-68,21.150696,72.77211
-68,21.150696,72.77211
-66,21.150696,72.77211
-66,21.150696,72.77211
-66,21.150696,72.77211
-64,21.150696,72.77211
-70,21.150696,72.77211
-72,21.150696,72.77211
-70,21.150696,72.77211
-74,21.150696,72.77211
-72,21.150696,72.77211
-72,21.150696,72.77211
-74,21.150696,72.77211
-72,21.150696,72.77211
-64,21.150696,72.77211
-70,21.150696,72.77211
-72,21.150696,72.77211
-72,21.150696,72.77211
-72,21.150696,72.77211
-76,21.150696,72.77211
-78,21.150696,72.77211
-70,21.150696,72.77211
-72,21.150696,72.77211
-72,21.150696,72.77211
-74,21.150696,72.77211
-74,21.150696,72.77211
-78,21.150696,72.77211
-54,21.150696,72.77211
-54,21.150696,72.77211
-54,21.150696,72.77211
-54,21.150696,72.77211
-78,21.150732,72.772095
-20,21.150732,72.772095
-78,21.150732,72.772095
-70,21.150732,72.772095
-76,21.150732,72.772095
-74,21.150732,72.772095
-66,21.150732,72.772095
-68,21.150732,72.772095
-76,21.150732,72.772095
-20,21.150732,72.772095
-74,21.150732,72.772095
-80,21.150732,72.772095
-76,21.150732,72.772095
-72,21.150774,72.772087
-74,21.150774,72.772087
-66,21.150774,72.772087
-80,21.150814,72.772079
-22,21.150814,72.772079
-22,21.150814,72.772079
-74,21.150814,72.772079
-74,21.150814,72.772079
-70,21.150814,72.772079
-74,21.150814,72.772079
-74,21.150814,72.772079
-76,21.150814,72.772079
-72,21.150814,72.772079
-70,21.150814,72.772079
-70,21.150814,72.772079
-70,21.150814,72.772079
-72,21.150814,72.772079
-76,21.150814,72.772079
-70,21.150814,72.772079
-68,21.150814,72.772079
-74,21.150814,72.772079
-76,21.150854,72.772072
-74,21.150854,72.772072
-72,21.150854,72.772072
-70,21.150854,72.772072
-74,21.150854,72.772072
-72,21.150854,72.772072
-76,21.150854,72.772072
-74,21.150854,72.772072
-78,21.150854,72.772072
-80,21.150854,72.772072
-70,21.150854,72.772072
-64,21.150854,72.772072
-48,21.150854,72.772072
-50,21.150854,72.772072
-50,21.150854,72.772072
-50,21.150854,72.772072
-62,21.150854,72.772072
-64,21.150854,72.772072
-74,21.150854,72.772072
-68,21.150854,72.772072
-62,21.150854,72.772072
-62,21.150854,72.772072
-62,21.150854,72.772072
-62,21.150854,72.772072
-62,21.150854,72.772072
-62,21.150854,72.772072
-64,21.150854,72.772072
-76,21.150854,72.772072
-16,21.150854,72.772072
-18,21.150854,72.772072
-72,21.150909,72.772057
-18,21.150909,72.772057
-24,21.150909,72.772057
-74,21.150909,72.772057
-68,21.150909,72.772057
-70,21.150909,72.772057
-74,21.150909,72.772057
-74,21.150909,72.772057
-76,21.150909,72.772057
-70,21.150909,72.772057
-68,21.150909,72.772057
-76,21.150909,72.772057
-74,21.150909,72.772057
-70,21.150909,72.772057
-74,21.150909,72.772057
-78,21.150909,72.772057
-78,21.150909,72.772057
-76,21.150909,72.772057
-70,21.150909,72.772057
-70,21.150909,72.772057
-72,21.150909,72.772057
-74,21.150909,72.772057
-76,21.150969,72.772049
-72,21.151024,72.772041
-20,21.151024,72.772041
-78,21.151024,72.772041
-78,21.151024,72.772041
-66,21.151024,72.772041
-56,21.151024,72.772041
-74,21.151024,72.772041
-72,21.151024,72.772041
-58,21.151024,72.772041
-72,21.151024,72.772041
-74,21.151024,72.772041
-72,21.151024,72.772041
-56,21.151024,72.772041
-76,21.151024,72.772041
-74,21.151024,72.772041
-74,21.151024,72.772041
-74,21.151024,72.772041
-78,21.151024,72.772041
-74,21.151024,72.772041
-70,21.151024,72.772041
-68,21.151024,72.772041
-66,21.151024,72.772041
-68,21.151024,72.772041
-72,21.151024,72.772041
-70,21.151024,72.772041
-72,21.151024,72.772041
-74,21.151024,72.772041
-66,21.151024,72.772041
-72,21.151024,72.772041
-72,21.151024,72.772041
-70,21.151024,72.772041
-78,21.151024,72.772041
-74,21.151024,72.772041
-68,21.151024,72.772041
-70,21.151024,72.772041
-76,21.151024,72.772041
-76,21.151024,72.772041
-58,21.151068,72.772026
-78,21.151068,72.772026
-76,21.151068,72.772026
-76,21.151068,72.772026
-76,21.151068,72.772026
-78,21.151068,72.772026
-62,21.151068,72.772026
-60,21.151068,72.772026
-60,21.151068,72.772026
-74,21.151068,72.772026
-74,21.151068,72.772026
-70,21.151068,72.772026
-72,21.151068,72.772026
-74,21.151068,72.772026
-72,21.151068,72.772026
-78,21.151068,72.772026
-74,21.151068,72.772026
-74,21.151068,72.772026
-74,21.151068,72.772026
-74,21.151068,72.772026
-18,21.151068,72.772026
-68,21.151068,72.772026
-78,21.151068,72.772026
-64,21.151068,72.772026
-68,21.151068,72.772026
-68,21.151068,72.772026
-68,21.151068,72.772026
-68,21.151068,72.772026
-70,21.151068,72.772026
-72,21.151068,72.772026
-68,21.151068,72.772026
-74,21.151068,72.772026
-72,21.151068,72.772026
-74,21.151068,72.772026
-74,21.151068,72.772026
-66,21.151068,72.772026
-76,21.151068,72.772026
-74,21.151068,72.772026
-16,21.151068,72.772026
-24,21.151106,72.772018
-70,21.151106,72.772018
-70,21.151106,72.772018
-68,21.151106,72.772018
-64,21.151106,72.772018
-66,21.151106,72.772018
-64,21.151106,72.772018
-64,21.151106,72.772018
-66,21.151106,72.772018
-66,21.151106,72.772018
-66,21.151106,72.772018
-66,21.151106,72.772018
-66,21.151106,72.772018
-68,21.151106,72.772018
-68,21.151106,72.772018
-68,21.151106,72.772018
-66,21.151106,72.772018
-68,21.151106,72.772018
-70,21.151106,72.772018
-70,21.151106,72.772018
-74,21.151106,72.772018
-74,21.151106,72.772018
-78,21.151106,72.772018
-72,21.151106,72.772018
-72,21.151106,72.772018
-70,21.151106,72.772018
-76,21.151106,72.772018
-72,21.151106,72.772018
-72,21.151106,72.772018
-72,21.151106,72.772018
-70,21.151106,72.772018
-72,21.151106,72.772018
-72,21.151106,72.772018
-72,21.151106,72.772018
-64,21.151106,72.772018
-64,21.151106,72.772018
-66,21.151106,72.772018
-64,21.151106,72.772018
-78,21.151134,72.772018
-78,21.151134,72.772018
-76,21.151134,72.772018
-70,21.151134,72.772018
-76,21.151134,72.772018
-52,21.151134,72.772018
-78,21.151134,72.772018
-54,21.151134,72.772018
-74,21.151134,72.772018
-56,21.151134,72.772018
-16,21.151171,72.772003
-18,21.151171,72.772003
-80,21.151171,72.772003
-80,21.151171,72.772003
-78,21.151171,72.772003
-78,21.151171,72.772003
-80,21.151171,72.772003
-74,21.151171,72.772003
-74,21.151171,72.772003
-78,21.151215,72.771996
-74,21.151215,72.771996
-76,21.151215,72.771996
-76,21.151215,72.771996
-74,21.151215,72.771996
-76,21.151215,72.771996
-76,21.151215,72.771996
-76,21.151215,72.771996
-76,21.151215,72.771996
-60,21.151215,72.771996
-60,21.151215,72.771996
-60,21.151215,72.771996
-58,21.151215,72.771996
-60,21.151215,72.771996
-60,21.151215,72.771996
-60,21.151215,72.771996
-60,21.151215,72.771996
-16,21.151215,72.771996
-76,21.151215,72.771996
-80,21.151215,72.771996
-16,21.151215,72.771996
-74,21.151215,72.771996
-60,21.151215,72.771996
-60,21.151215,72.771996
-58,21.151215,72.771996
-60,21.151215,72.771996
-78,21.151215,72.771996
-80,21.151276,72.771988
-78,21.151276,72.771988
-56,21.151339,72.771973
-20,21.151339,72.771973
-80,21.151409,72.771965
-76,21.151409,72.771965
-82,21.151409,72.771965
-78,21.151409,72.771965
-78,21.151409,72.771965
-80,21.151409,72.771965
-82,21.151409,72.771965
-78,21.151409,72.771965
-78,21.151409,72.771965
-78,21.151409,72.771965
-80,21.151409,72.771965
-80,21.151409,72.771965
-80,21.151409,72.771965
-78,21.151409,72.771965
-80,21.151409,72.771965
-80,21.151409,72.771965
-76,21.151489,72.77195
-78,21.151489,72.77195
-74,21.151489,72.77195
-72,21.151489,72.77195
-72,21.151489,72.77195
-76,21.151489,72.77195
-78,21.151489,72.77195
-80,21.151489,72.77195
-78,21.151489,72.77195
-80,21.151489,72.77195
-78,21.151489,72.77195
-80,21.151489,72.77195
-72,21.151489,72.77195
-70,21.151489,72.77195
-72,21.151489,72.77195
-70,21.151489,72.77195
-80,21.151489,72.77195
-76,21.151489,72.77195
-76,21.151489,72.77195
-76,21.151489,72.77195
-76,21.151489,72.77195
-76,21.151489,72.77195
-18,21.151489,72.77195
-78,21.151489,72.77195
-78,21.151489,72.77195
-76,21.151489,72.77195
-16,21.151489,72.77195
-80,21.151489,72.77195
-80,21.151489,72.77195
-16,21.151489,72.77195
-74,21.151489,72.77195
-72,21.151489,72.77195
-72,21.151579,72.771935
-52,21.151676,72.771912
-20,21.151676,72.771912
-82,21.151676,72.771912
-78,21.151676,72.771912
-78,21.151779,72.771896
-68,21.151884,72.771881
-70,21.151884,72.771881
-70,21.151884,72.771881
-68,21.151884,72.771881
-18,21.151884,72.771881
-18,21.151884,72.771881
-54,21.151884,72.771881
-54,21.151884,72.771881
-78,21.151884,72.771881
-16,21.151884,72.771881
-74,21.151884,72.771881
-70,21.151884,72.771881
-76,21.152122,72.771851
-20,21.152122,72.771851
-80,21.152122,72.771851
-72,21.152252,72.771828
-72,21.152252,72.771828
-78,21.152252,72.771828
-78,21.152252,72.771828
-78,21.152252,72.771828
-76,21.152388,72.771812
-74,21.152388,72.771812
-78,21.152388,72.771812
-16,21.152388,72.771812
-78,21.152388,72.771812
-16,21.152388,72.771812
-80,21.152388,72.771812
-76,21.152388,72.771812
-76,21.152388,72.771812
-78,21.152525,72.77179
-72,21.152525,72.77179
-78,21.152525,72.77179
-78,21.152662,72.771774
-76,21.152662,72.771774
-74,21.152662,72.771774
-76,21.152662,72.771774
-20,21.152662,72.771774
-78,21.152662,72.771774
-74,21.152662,72.771774
-66,21.152796,72.771751
-70,21.152796,72.771751
-68,21.152796,72.771751
-68,21.152796,72.771751
-68,21.152796,72.771751
-70,21.152796,72.771751
-72,21.152796,72.771751
-70,21.152796,72.771751
-70,21.152796,72.771751
-72,21.152796,72.771751
-8,21.152929,72.771729
-16,21.152929,72.771729
-60,21.152929,72.771729
-60,21.152929,72.771729
-60,21.152929,72.771729
-60,21.152929,72.771729
-16,21.152929,72.771729
-70,21.152929,72.771729
-80,21.152929,72.771729
-68,21.152929,72.771729
-74,21.153065,72.771706
-72,21.153065,72.771706
-78,21.153065,72.771706
-74,21.153204,72.771683
-72,21.153204,72.771683
-66,21.153204,72.771683
-62,21.153204,72.771683
-74,21.153204,72.771683
-72,21.153204,72.771683
-68,21.153204,72.771683
-82,21.153343,72.77166
-80,21.153343,72.77166
-72,21.153343,72.77166
-70,21.153343,72.77166
-16,21.153343,72.77166
-68,21.153343,72.77166
-16,21.153343,72.77166
-74,21.153482,72.771637
-66,21.153482,72.771637
-74,21.153482,72.771637
-56,21.153482,72.771637
-70,21.153614,72.771614
-62,21.153614,72.771614
-70,21.153614,72.771614
-74,21.153614,72.771614
-70,21.153614,72.771614
-72,21.153744,72.771591
-74,21.153744,72.771591
-76,21.153744,72.771591
-74,21.153744,72.771591
-72,21.153744,72.771591
-74,21.153868,72.771576
-76,21.153868,72.771576
-76,21.153868,72.771576
-72,21.153868,72.771576
-80,21.153868,72.771576
-72,21.153868,72.771576
-72,21.153868,72.771576
-80,21.153868,72.771576
-76,21.153868,72.771576
-70,21.153868,72.771576
-16,21.153868,72.771576
-18,21.153868,72.771576
-16,21.153868,72.771576
-14,21.153868,72.771576
-66,21.153997,72.771561
-60,21.154131,72.771553
-62,21.154131,72.771553
-60,21.154131,72.771553
-60,21.154131,72.771553
-76,21.154268,72.771545
-16,21.154413,72.771545
-76,21.154413,72.771545
-18,21.154413,72.771545
-68,21.154713,72.771553
